annotation_id,split,selection_category,sample_key,visual_path,sample_class,sample_id,semantic_class,counts_as_active_fire_yes_no_uncertain,visible_flame_yes_no_uncertain,residual_heat_or_hot_ground_yes_no_uncertain,smoke_occlusion_yes_no_uncertain,registration_mismatch_yes_no_uncertain,pseudo_label_semantic_ambiguity_yes_no,pseudo_label_missing_active_fire_yes_no_uncertain,pixel_mask_status,completed_mask_path,notes,timestamp,time_block_id,space_cluster_id,selection_reason,previously_reviewed_yes_no,prior_audit_ids,prior_primary_causes,prior_counts_as_active_fire,max_temperature_c,mean_temperature_c,fire_ratio,ignore_ratio,noncore_hot_ratio,corrected_rgb_path,raw_thermal_path,thermal_tiff_path,pseudo_label_path,pseudo_mask_seed_path
A107,train,small_or_weak_fire_core,fire/00318,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A107_fire_00318.jpg,Fire,00318,,,,,,,,,not_started,,,2022-10-27 17:48:44,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,382.6927185058594,8.12643051147461,0.001763916015625,0.0102508544921875,0.00045166015625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00318.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00318.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00318.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00318.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A107.png
A108,train,small_or_weak_fire_core,fire/00003,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A108_fire_00003.jpg,Fire,00003,,,,,,,,,not_started,,,2022-10-27 19:00:22,8,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,356.9301452636719,13.299795150756836,0.00191650390625,0.0106536865234375,0.010504150390625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00003.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00003.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00003.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00003.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A108.png
A109,train,small_or_weak_fire_core,fire/00046,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A109_fire_00046.jpg,Fire,00046,,,,,,,,,not_started,,,2022-10-26 19:11:57,3,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,481.5161437988281,2.335872173309326,0.001116943359375,0.004730224609375,0.0003143310546875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00046.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00046.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00046.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00046.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A109.png
A110,train,small_or_weak_fire_core,fire/00097,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A110_fire_00097.jpg,Fire,00097,,,,,,,,,not_started,,,2022-10-27 15:41:24,5,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,451.6498107910156,3.107710361480713,0.0014678955078125,0.006817626953125,0.0004669189453125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00097.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00097.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00097.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00097.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A110.png
A111,train,small_or_weak_fire_core,fire/00153,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A111_fire_00153.jpg,Fire,00153,,,,,,,,,not_started,,,2022-10-27 15:41:36,5,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,483.7430725097656,4.778707981109619,0.001776123046875,0.00767822265625,0.0007568359375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00153.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00153.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00153.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00153.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A111.png
A112,train,small_or_weak_fire_core,fire/00512,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A112_fire_00512.jpg,Fire,00512,,,,,,,,,not_started,,,2022-10-26 19:12:25,3,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,501.0714416503906,3.2846667766571045,0.0017364501953125,0.0063690185546875,0.000433349609375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00512.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00512.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00512.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00512.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A112.png
A113,train,small_or_weak_fire_core,fire/00090,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A113_fire_00090.jpg,Fire,00090,,,,,,,,,not_started,,,2022-10-27 17:47:08,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,485.4500427246094,13.89610767364502,0.0020355224609375,0.0075164794921875,0.00155029296875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00090.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00090.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00090.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00090.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A113.png
A114,train,small_or_weak_fire_core,fire/00243,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A114_fire_00243.jpg,Fire,00243,,,,,,,,,not_started,,,2022-10-26 19:11:42,3,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,490.3604431152344,5.000946998596191,0.002056884765625,0.0072174072265625,0.0004241943359375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00243.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00243.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00243.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00243.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A114.png
A115,train,small_or_weak_fire_core,fire/00577,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A115_fire_00577.jpg,Fire,00577,,,,,,,,,not_started,,,2022-10-27 15:43:18,5,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,453.3556823730469,12.553546905517578,0.00184326171875,0.0060089111328125,0.00098876953125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00577.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00577.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00577.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00577.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A115.png
A116,train,small_or_weak_fire_core,fire/00618,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A116_fire_00618.jpg,Fire,00618,,,,,,,,,not_started,,,2022-10-27 19:01:01,8,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,547.7726440429688,9.236433029174805,0.0032440185546875,0.011749267578125,0.0021942138671875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00618.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00618.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00618.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00618.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A116.png
A117,train,small_or_weak_fire_core,fire/00574,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A117_fire_00574.jpg,Fire,00574,,,,,,,,,not_started,,,2022-10-27 19:01:13,8,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,483.5095520019531,12.901293754577637,0.0027984619140625,0.00863037109375,0.002142333984375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00574.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00574.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00574.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00574.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A117.png
A118,train,boundary_complex_fire_core,fire/00148,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A118_fire_00148.jpg,Fire,00148,,,,,,,,,not_started,,,2022-10-27 17:49:20,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,276.0141906738281,-9.414102554321289,0.0001708984375,0.0035675048828125,0.0006683349609375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00148.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00148.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00148.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00148.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A118.png
A119,train,boundary_complex_fire_core,fire/00509,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A119_fire_00509.jpg,Fire,00509,,,,,,,,,not_started,,,2022-10-27 17:49:35,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,272.7660217285156,-9.078794479370117,0.0001678466796875,0.0026580810546875,0.0008209228515625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00509.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00509.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00509.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00509.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A119.png
A120,train,boundary_complex_fire_core,fire/00425,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A120_fire_00425.jpg,Fire,00425,,,,,,,,,not_started,,,2022-10-27 17:49:08,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,233.920654296875,-10.409364700317383,0.000140380859375,0.0020416259765625,0.00137939453125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00425.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00425.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00425.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00425.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A120.png
A121,train,boundary_complex_fire_core,fire/00329,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A121_fire_00329.jpg,Fire,00329,,,,,,,,,not_started,,,2022-10-27 17:49:53,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,286.3567810058594,4.454624652862549,0.000250244140625,0.0032562255859375,0.0008453369140625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00329.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00329.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00329.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00329.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A121.png
A122,train,boundary_complex_fire_core,fire/00299,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A122_fire_00299.jpg,Fire,00299,,,,,,,,,not_started,,,2022-10-27 17:46:58,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,537.3501586914062,31.457122802734375,0.0361083984375,0.0888519287109375,0.00931396484375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00299.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00299.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00299.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00299.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A122.png
A123,train,boundary_complex_fire_core,fire/00233,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A123_fire_00233.jpg,Fire,00233,,,,,,,,,not_started,,,2022-10-27 17:48:56,7,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,275.6387023925781,-3.123023509979248,0.0003936767578125,0.00382080078125,0.0011810302734375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00233.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00233.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00233.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00233.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A123.png
A124,train,boundary_complex_fire_core,fire/00478,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A124_fire_00478.jpg,Fire,00478,,,,,,,,,not_started,,,2022-10-26 18:34:00,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,524.960205078125,3.2883636951446533,0.00096435546875,0.0074737548828125,0.000836181640625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00478.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00478.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00478.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00478.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A124.png
A125,train,boundary_complex_fire_core,fire/00384,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A125_fire_00384.jpg,Fire,00384,,,,,,,,,not_started,,,2022-10-26 18:34:18,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,500.1681823730469,3.1304595470428467,0.0009765625,0.00706787109375,0.000909423828125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00384.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00384.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00384.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00384.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A125.png
A126,train,boundary_complex_fire_core,fire/00370,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A126_fire_00370.jpg,Fire,00370,,,,,,,,,not_started,,,2022-10-26 18:32:06,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,608.6897583007812,7.0338850021362305,0.00145263671875,0.0098846435546875,0.0004791259765625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00370.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00370.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00370.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00370.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A126.png
A127,train,boundary_complex_fire_core,fire/00341,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A127_fire_00341.jpg,Fire,00341,,,,,,,,,not_started,,,2022-10-26 18:33:33,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,461.9144592285156,6.7479448318481445,0.0008270263671875,0.005841064453125,0.000732421875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00341.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00341.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00341.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00341.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A127.png
A128,train,boundary_complex_fire_core,fire/00579,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A128_fire_00579.jpg,Fire,00579,,,,,,,,,not_started,,,2022-10-26 18:33:45,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,470.1354675292969,5.875861167907715,0.0009033203125,0.006390380859375,0.00101318359375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00579.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00579.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00579.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00579.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A128.png
A129,train,boundary_complex_fire_core,fire/00126,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A129_fire_00126.jpg,Fire,00126,,,,,,,,,not_started,,,2022-10-27 15:42:00,5,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,383.1623840332031,8.277811050415039,0.000177001953125,0.001348876953125,0.000677490234375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00126.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00126.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00126.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00126.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A129.png
A130,train,boundary_complex_fire_core,fire/00216,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A130_fire_00216.jpg,Fire,00216,,,,,,,,,not_started,,,2022-10-26 18:34:53,1,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,482.3959655761719,4.85929536819458,0.0008941650390625,0.0061492919921875,0.0012939453125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00216.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00216.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00216.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00216.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A130.png
A131,train,boundary_complex_fire_core,fire/00069,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A131_fire_00069.jpg,Fire,00069,,,,,,,,,not_started,,,2022-10-27 19:00:28,8,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,440.2782287597656,15.887214660644531,0.00689697265625,0.0265472412109375,0.0082427978515625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00069.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00069.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00069.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00069.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A131.png
A132,train,boundary_complex_fire_core,fire/00563,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A132_fire_00563.jpg,Fire,00563,,,,,,,,,not_started,,,2022-10-27 19:00:40,8,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,566.3093872070312,16.482553482055664,0.010064697265625,0.030126953125,0.0077423095703125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00563.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00563.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00563.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00563.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A132.png
A133,train,boundary_complex_fire_core,fire/00293,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A133_fire_00293.jpg,Fire,00293,,,,,,,,,not_started,,,2022-10-27 19:00:52,8,,Large ignored boundary relative to the Fire core or many small components; review narrow propagation fronts and pseudo-label boundary completeness.,no,,,,535.6009521484375,9.772734642028809,0.006036376953125,0.0210723876953125,0.004034423828125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00293.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00293.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00293.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00293.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A133.png
